"id","created_at","uuid","address_line_1","address_line_2","city","postcode","display_address","description","short_description","bedroom_count","bathroom_count","reception_count","property_type","available_at","cost","contract_length","is_bills_included","nearest_stations","latitude","longitude","source"
865,2025-02-25 15:43:32.236 +0000,c6e2be5d-4ddc-46ba-b46e-8c9ffcc2f3a9,Gunwhale Close,,London,SE16 6BS,"Gunwhale Close, London, SE16 6BS",A three double bedroom and two bathroom house within short walk of Canada Water tube and Rotherhithe station.,A three double bedroom and two bathroom house within short walk of Canada Water tube and Rotherhithe station.,3,2,1,FLAT,"2025-03-08",2600,TWELVE_MONTHS,false,"null",51.502781,-0.044719,CHESTERTONS
868,2025-02-25 15:43:33.609 +0000,"5c7ff68a-80ce-4652-87cf-8297fb33aee7","Gayton Road, Hampstead",,London,NW3 1TX,"Gayton Road, Hampstead, London, NW3 1TX","*VIDEO TOUR AVAILABLE*.A delightful 2 bedroom raised ground floor apartment in this period conversion.  The property is situated in a prime location in the heart of Hampstead within walking distance to the smart shops and amenities of Hampstead High Street and within close proximity to Heath Extension.  Accommodation comprises reception room, kitchen, master bedroom, small double bedroom, family bathroom. Sole Agent.",*VIDEO TOUR AVAILABLE*. A delightful 2 bedroom raised ground floor apartment in a period conversion in this prime location in the heart of Hampstead within walking distance to the smart shops and amenities of Hampstead High Street. Sole Agent.,2,1,1,FLAT,IMMEDIATELY,2600,GT_TWELVE_MONTHS,false,"null",51.556448,-0.175982,CHESTERTONS
871,2025-02-25 15:43:35.907 +0000,"9135ed0b-ade3-4e68-a659-3ece38dd9caa",Kelvedon Road,,London,SW6 5BW,"Kelvedon Road, London, SW6 5BW","A fantastic two bedroom property ideally located moments from Fulham Broadway and Parsons Green. This lovely flat further benefits from an open plan kitchen, wooden flooring and private roof terrace.<br/><br/>This property is offered furnished.<br/><br/>Kelvedon Road is located just off the Fulham Road and is a short walk from Parsons Green and Fulham Broadway, ideal for transport links and local amenities including supermarkets, shops, bars and restaurants.","A fantastic two bedroom property ideally located moments from Fulham Broadway and Parsons Green. This lovely flat further benefits from an open plan kitchen, wooden flooring and private roof terrace.",2,1,1,FLAT,"2025-04-24",2600,TWELVE_MONTHS,false,"null",51.478487,-0.203592,CHESTERTONS
872,2025-02-25 15:43:36.694 +0000,d7aa6a19-88be-41f1-a3a8-81a6019e6ed6,"Cowdenbeath Path, Islington",,London,N1 0LF,"Cowdenbeath Path, Islington, London, N1 0LF","Tremendously spacious and bright two double bedroom garden maisonette arranged over the lower and ground floors of this secure development close to Kings Cross station with Coal Drops Yard & Granary Square within easy reach.<br/><br/>The property is presented very well boasting 2 double bedrooms, bathroom, large reception / dinning room and fantastic separate  kitchen, as well as ample storage with cupboard at the top of the stairs which could equally be used as a utility room and access to a private rear patio garden. The development further benefits from landscaped communal gardens.<br/><br/>Positioned to the North of Kings Cross, the property is exceptionally well located not only for access to one of London's most convenient and biggest transport hubs, with links across London and indeed to Europe, but also to benefit from the vast investment and regeneration that the area is currently undergoing including the shopping hub of Coal Drops Yard and the open spaces of Granary Square.",A spacious 2 double bedroom garden maisonette within a secure gated development and located close to a wealth of shops and amenities on Caledonian Road and Kings Cross. Transport can be found at Caledonian Road & Kings Cross.,2,1,1,FLAT,IMMEDIATELY,2600,TWELVE_MONTHS,false,"null",51.53877,-0.118831,CHESTERTONS
875,2025-02-25 15:43:38.325 +0000,"180bd6d4-c889-46a0-9280-228b1af96801","Hera Court, Homer Drive",,London,E14 3UJ,"Hera Court, Homer Drive, London, E14 3UJ","A large, 939sq ft, 1st floor 2 bedroom 2 bathroom apartment with a terrace of approximately 400sq ft in the secure Cyclops Wharf development.  The development is located off Westferry Road, within half a mile from Mudchute DLR station & benefits from excellent facilities including: 24 hour concierge, swimming pool & gym.  The property is offered in good internal condition, benefits from secure parking.<br/><br/>Bus Routes to Canary Wharf also run approximately every two minutes.","A large, 939sq ft, 1st floor 2 bedroom 2 bathroom apartment with a terrace of approximately 400sq ft in the secure Cyclops Wharf development. Located off Westferry Road, & benefitting from excellent facilities including: 24hr concierge, gym & pool.",2,2,1,FLAT,"2025-03-30",2600,LT_SIX_MONTHS,false,"null",51.491215,-0.025311,CHESTERTONS
928,2025-02-25 15:44:26.326 +0000,"2358c0be-2d0c-42bd-b694-8b17e0ab2562",Windmill Road,,London,SW18 2EU,"Windmill Road, London, SW18 2EU","A two double bedroom apartment well located close to Wandsworth Common and Clapham Junction. This spacious property boasts a large open plan reception/kitchen leading on to a large garden, two good size double bedrooms as well as a further study room and a modern bathroom.",A 2 bedroom apartment well located close to Wandsworth Common and Clapham Junction. This spacious property boasts a large open plan reception/kitchen leading on to a large garden and 2 good size double bedrooms.,2,1,1,FLAT,"2025-04-30",2300,TWELVE_MONTHS,false,"null",51.453268,-0.178286,CHESTERTONS
864,2025-02-25 15:43:31.373 +0000,"677f3316-aada-4897-ba46-3b95301524f9","Mediterranean House, 175 Wandsworth High Street",,London,SW18 4JB,"Mediterranean House, 175 Wandsworth High Street, London, SW18 4JB","Spacious and modern two bedroom, three bathroom apartment. <br/><br/>The property is located on the second floor of this purpose built block and comprises two double bedrooms both benefiting from built in wardrobes, two bathrooms, spacious open plan kitchen and dining room leading to private balcony. <br/><br/>The property has been finished to a very high standard and benefits from underfloor heating, marble work surfaces, Miele and Smeg appliances, separated WC for visitors, built in desk in the living room and separate utility cupboard.<br/><br/>The property is located in the heart of Wandsworth close to Southside Shopping centre with its many shops, eateries and Gravity entertainment area.  You are a short walk away from Wandsworth Town Station but also have many bus routes on your door step.","The property is located on the second floor of this purpose built block and comprises two double bedrooms both benefiting from built in wardrobes, two bathrooms, spacious open plan kitchen and dining room leading to private balcony.",2,2,0,FLAT,IMMEDIATELY,2750,TWELVE_MONTHS,false,"null",51.457174,-0.195898,CHESTERTONS
866,2025-02-25 15:43:32.536 +0000,ba76738a-5c7e-4c71-b183-8eb11d342f69,"Hive House, 18 Capital Interchange Way, Brentford",,Middlesex,TW8 0SL,"Hive House, 18 Capital Interchange Way, Brentford, Middlesex, TW8 0SL","A brand new 2 bedroom, 2 bathroom apartment to let in Hive House, part of the new Verdo development in Kew Bridge.<br/><br/>The property comprises 2 bedrooms, 2 bathrooms and a large open plan kitchen and reception.<br/><br/>Further benefits include a balcony and access to the residents facilities including a private gym, cinema room, concierge, residents lounge, wework space and communal gardens.","A luxury, bright and spacious brand new 2 bedroom, 2 bathroom apartment to let in Hive House, within the new Verdo development at Kew Bridge.",2,2,0,FLAT,IMMEDIATELY,2750,LT_SIX_MONTHS,false,"null",51.485699,-0.308578,CHESTERTONS
867,2025-02-25 15:43:33.426 +0000,"233629f4-5787-4540-91bd-bc2754acd866",Grinstead Road,,London,SE8 5FN,"Grinstead Road, London, SE8 5FN","An exceptional new build-to-rent development in Deptford, offering modern, high-spec 1, 1.5, 2 and 3 bedroom apartments with fantastic connectivity to central London.<br/><br/>Key Features:<br/>- Choice of furnished or unfurnished apartments<br/>- Private balcony or terrace in every home<br/>- Ultra-fast 1GB Wi-Fi included<br/>- Pet-friendly development<br/>- Secure cycle storage<br/>- Off-street parking available (at an additional cost) <br/>- Beautiful communal gardens<br/> - Residents' amenities including a lounge, co-working space & 24/7 on-site management<br/><br/>Location & Connectivity:<br/>This development is ideally situated for easy access to Canary Wharf, London Bridge, and The City:<br/>- 6 minutes to Canary Wharf<br/>- 7 minutes to London Bridge<br/>- 10 minutes to Whitechapel (Elizabeth Line)<br/>- 12 minutes to Bank<br/><br/>Surrounded by green spaces, including Deptford Park and Folkestone Gardens, the development offers a perfect balance of city living and natural retreat. Nearby, you’ll find a vibrant cultural scene, bustling markets, and waterside dining at Greenland Dock and Surrey Quays.<br/><br/>Viewing & Enquiries:<br/>Don't miss out on this fantastic opportunity! Contact us today to book your viewing.<br/><br/>Disclaimer: The images shown are of the show apartment and are for illustrative purposes only. Layouts and finishes may vary.","An exceptional new build-to-rent development in Deptford, offering modern, high-spec 1,  2 and 3 bedroom apartments with fantastic connectivity to central London.<br/><br/>3 bedroom units range from £2700 to £2950 per month",3,2,1,FLAT,"2025-03-10",2700,TWELVE_MONTHS,false,"null",51.480847,-0.026368,CHESTERTONS
869,2025-02-25 15:43:34.588 +0000,fc481011-3368-45eb-b94c-fbe8369eda69,Ingelow Road,,London,SW8 3PE,"Ingelow Road, London, SW8 3PE","A recently refurbished two bedroom, ground floor maisonette situated close to Battersea Park. The property has been neutrally decorated throughout and benefits from a private entrance, wooden floors throughout and comprises two good sized double bedrooms, spacious reception room, separate fully fitted kitchen and modern shower room. The property further boasts a private patio garden.<br/><br/>Located on Ingelow Road, the property is moments away from the picturesque Battersea Park and close to both Queenstown Road and Battersea Park Stations which provide easy access into Central London. The many shops and cafes of Battersea Park Road can be found within easy reach whilst the new Battersea Power Station development and Underground Station (Northern Line) can be found within close proximity.","A recently refurbished two double bedroom, ground floor maisonette with private garden located on a residential road close to Battersea Park. The property benefits from wooden floors, a separate fully fitted kitchen and modern shower room.",2,1,1,FLAT,IMMEDIATELY,2700,TWELVE_MONTHS,false,"null",51.469319,-0.150582,CHESTERTONS
870,2025-02-25 15:43:35.516 +0000,e569e127-2d21-49ed-8ba6-7155bccd1549,"Bronze Building, 18 Buckhold Road",,London,SW18 4RG,"Bronze Building, 18 Buckhold Road, London, SW18 4RG","Spacious two double bedroom apartment located on the iconic ‘Bronze’ development. This stylish apartment offers in excess of 790 sq. ft. of living space, is finished to a high specification throughout and a private balcony overlooking King George’s park.<br/><br/>'Bronze' is a brand new development situated within the heart of Wandsworth and benefits from a residents roof terrace with children’s play area and day time concierge. It is also well situated opposite the green spaces of King George’s Park and moments away from the local shops, gymnasiums and restaurants.","Spacious two double bedroom apartment located on the iconic ‘Bronze’ development. This stylish apartment offers in excess of 790 sq. ft. of living space, is finished to a high specification throughout and a private balcony overlooking King George’s.",2,2,1,FLAT,IMMEDIATELY,2700,LT_SIX_MONTHS,false,"null",51.455887,-0.196491,CHESTERTONS
